,temperature_c,humidite,pression_station,pression_au_niveau_mer,precipitations_dans_les_3_dernieres_heures
2016-10-23 12:00:00+00:00,13.423076923076952,78.84615384615384,98468.46153846152,100688.71794871795,26.7
2016-10-23 15:00:00+00:00,14.087179487179514,81.51282051282051,98472.05128205128,100684.35897435895,42.899999999999984
2016-10-23 18:00:00+00:00,12.912820512820536,87.74358974358974,98558.71794871795,100774.35897435895,39.3
2016-10-23 21:00:00+00:00,12.71538461538464,89.8974358974359,98648.97435897436,100862.56410256412,38.89999999999999
2016-10-24 00:00:00+00:00,12.594871794871818,91.6923076923077,98723.58974358976,100939.48717948716,21.7
2016-10-24 03:00:00+00:00,12.546153846153867,91.71794871794872,98728.20512820513,100946.15384615384,33.49999999999999
2016-10-24 06:00:00+00:00,12.75526315789476,91.13157894736842,98853.42105263156,100999.2105263158,49.4
2016-10-24 09:00:00+00:00,14.017948717948736,88.66666666666667,98942.56410256412,101144.6153846154,32.69999999999999
2016-10-24 12:00:00+00:00,16.28421052631581,81.3157894736842,99070.26315789472,101200.52631578948,12.800000000000002
2016-10-24 15:00:00+00:00,16.44210526315792,82.23684210526316,99151.31578947368,101279.73684210528,6.000000000000002
2016-10-24 18:00:00+00:00,14.665789473684232,89.23684210526316,99298.94736842104,101431.31578947368,28.3
2016-10-24 21:00:00+00:00,13.657894736842124,92.39473684210526,99505.26315789472,101637.1052631579,41.59999999999999
2016-10-25 00:00:00+00:00,13.02368421052634,93.5,99655.0,101788.15789473684,27.6
2016-10-25 03:00:00+00:00,12.415789473684232,95.28947368421052,99725.26315789472,101860.52631578948,20.5
2016-10-25 06:00:00+00:00,11.960526315789496,95.5,99821.57894736844,101955.0,25.099999999999994
2016-10-25 09:00:00+00:00,13.255263157894762,94.34210526315788,99969.73684210528,102098.15789473684,28.1
2016-10-25 12:00:00+00:00,15.343243243243268,87.02702702702703,100031.35135135136,102128.1081081081,23.499999999999996
2016-10-25 15:00:00+00:00,16.005263157894763,83.8157894736842,100056.05263157896,102166.84210526316,1.2
2016-10-25 18:00:00+00:00,13.84736842105265,91.89473684210526,100167.8947368421,102286.57894736844,3.5
2016-10-25 21:00:00+00:00,12.576315789473709,93.97368421052632,100286.84210526316,102408.42105263156,2.4000000000000004
2016-10-26 00:00:00+00:00,12.123684210526338,94.60526315789474,100309.47368421052,102435.7894736842,1.6
2016-10-26 03:00:00+00:00,11.686842105263178,95.10526315789474,100314.73684210528,102446.57894736844,1.4999999999999998
2016-10-26 06:00:00+00:00,11.14210526315792,95.5,100396.31578947368,102532.63157894736,3.8000000000000007
2016-10-26 09:00:00+00:00,12.484210526315817,92.60526315789474,100572.8947368421,102696.31578947368,12.4
2016-10-26 12:00:00+00:00,14.286842105263178,86.07894736842105,100613.42105263156,102729.47368421052,3.1
2016-10-26 15:00:00+00:00,15.336842105263178,79.21052631578948,100603.42105263156,102720.26315789472,-0.2
2016-10-26 18:00:00+00:00,12.871052631578973,87.73684210526316,100723.15789473684,102852.36842105264,-0.4
2016-10-26 21:00:00+00:00,11.213513513513533,90.54054054054056,100794.86486486488,102982.97297297296,0.3
2016-10-27 00:00:00+00:00,10.36756756756759,91.0,100870.27027027028,103049.45945945944,0.8
2016-10-27 03:00:00+00:00,9.747368421052654,91.44736842105264,100917.63157894736,103062.63157894736,0.2
2016-10-27 06:00:00+00:00,9.178947368421074,92.39473684210526,100993.42105263156,103138.68421052632,0.8
2016-10-27 09:00:00+00:00,10.947368421052651,87.13157894736842,101124.2105263158,103252.36842105264,0.0
2016-10-27 12:00:00+00:00,13.73684210526318,75.21052631578948,101095.52631578948,103208.42105263156,0.2
2016-10-27 15:00:00+00:00,14.794736842105282,69.94736842105263,101027.36842105264,103134.2105263158,-0.1
2016-10-27 18:00:00+00:00,11.278947368421075,84.0,101079.2105263158,103202.1052631579,-0.2
2016-10-27 21:00:00+00:00,9.58947368421055,87.94736842105263,101118.68421052632,103248.68421052632,0.0
2016-10-28 00:00:00+00:00,8.655263157894758,90.36842105263158,101125.0,103259.73684210528,0.6000000000000001
2016-10-28 03:00:00+00:00,8.021052631578971,92.07894736842104,101092.1052631579,103232.63157894736,0.4
2016-10-28 06:00:00+00:00,7.434210526315811,92.07894736842104,101144.73684210528,103288.42105263156,0.8
2016-10-28 09:00:00+00:00,9.744736842105278,87.65789473684211,101263.68421052632,103386.84210526316,0.4
2016-10-28 12:00:00+00:00,13.976315789473706,73.02631578947368,101214.73684210528,103267.36842105264,0.0
2016-10-28 15:00:00+00:00,15.784615384615408,65.2051282051282,101072.30769230767,103190.2564102564,0.0
2016-10-28 18:00:00+00:00,11.882051282051304,80.66666666666667,101107.94871794872,103249.7435897436,-0.1
2016-10-28 21:00:00+00:00,10.141025641025664,84.87179487179488,101102.05128205128,103255.3846153846,0.0
2016-10-29 00:00:00+00:00,8.851282051282075,87.76923076923077,101044.10256410256,103206.92307692308,0.4
2016-10-29 03:00:00+00:00,8.13589743589746,88.3076923076923,100958.97435897436,103134.10256410256,0.4
2016-10-29 06:00:00+00:00,8.046153846153864,87.94871794871794,100940.51282051284,103119.7435897436,0.3
2016-10-29 09:00:00+00:00,10.99743589743592,81.87179487179488,100983.84615384616,103138.97435897436,-0.3
2016-10-29 12:00:00+00:00,14.769230769230798,69.84615384615384,100843.07692307692,102982.05128205128,-0.1
2016-10-29 15:00:00+00:00,15.938461538461564,65.87179487179488,100666.41025641024,102806.92307692308,-0.1
2016-10-29 18:00:00+00:00,11.584210526315816,82.84210526315789,100608.42105263156,102817.63157894736,-0.3
2016-10-29 21:00:00+00:00,9.938461538461564,87.6923076923077,100610.2564102564,102822.30769230767,0.1
2016-10-30 00:00:00+00:00,8.792307692307714,89.58974358974359,100530.0,102751.79487179487,0.5000000000000001
2016-10-30 03:00:00+00:00,8.089743589743614,90.43589743589745,100417.69230769233,102644.6153846154,0.8999999999999999
2016-10-30 06:00:00+00:00,7.546153846153866,91.46153846153848,100373.58974358976,102606.92307692308,1.2999999999999998
2016-10-30 09:00:00+00:00,10.920512820512844,83.61538461538461,100418.20512820513,102603.33333333331,0.2
2016-10-30 12:00:00+00:00,15.689743589743616,65.71794871794872,100298.71794871795,102462.05128205128,0.0
2016-10-30 15:00:00+00:00,16.976923076923097,61.02564102564103,100183.58974358976,102347.43589743588,0.0
2016-10-30 18:00:00+00:00,12.21538461538464,78.8974358974359,100216.15384615384,102407.69230769233,-0.1
2016-10-30 21:00:00+00:00,10.197435897435923,83.94871794871794,100246.41025641024,102448.20512820513,0.2
2016-10-31 00:00:00+00:00,8.900000000000025,87.15384615384616,100200.0,102413.84615384616,0.2
2016-10-31 03:00:00+00:00,7.86153846153849,88.97435897435898,100154.10256410256,102376.41025641024,0.8
2016-10-31 06:00:00+00:00,7.192307692307717,90.02564102564102,100153.58974358976,102378.97435897436,0.4
2016-10-31 09:00:00+00:00,11.207692307692326,79.1025641025641,100207.43589743588,102405.64102564105,0.2
2016-10-31 12:00:00+00:00,16.366666666666692,63.333333333333336,100156.41025641024,102323.07692307692,0.0
2016-10-31 15:00:00+00:00,17.451282051282078,59.94871794871795,100091.53846153848,102254.8717948718,0.0
2016-10-31 18:00:00+00:00,12.141025641025664,79.53846153846153,100150.51282051284,102343.33333333331,-0.2
2016-10-31 21:00:00+00:00,9.843589743589767,86.48717948717949,100187.17948717948,102390.2564102564,0.0
2016-11-01 00:00:00+00:00,8.44473684210528,89.97368421052632,100102.8947368421,102356.84210526316,0.4
2016-11-01 03:00:00+00:00,7.402564102564124,91.25641025641026,100037.94871794872,102261.53846153848,0.7000000000000002
2016-11-01 06:00:00+00:00,6.551282051282079,92.43589743589745,100007.69230769233,102238.71794871795,0.4
2016-11-01 09:00:00+00:00,10.753846153846172,85.76923076923077,100062.30769230767,102260.2564102564,0.6
2016-11-01 12:00:00+00:00,15.848717948717976,68.82051282051282,99970.76923076923,102141.79487179487,-0.1
2016-11-01 15:00:00+00:00,16.78205128205131,65.58974358974359,99861.28205128205,102033.07692307692,0.0
2016-11-01 18:00:00+00:00,11.856410256410278,85.05128205128206,99918.20512820513,102117.94871794872,-0.2
2016-11-01 21:00:00+00:00,9.969444444444468,91.75,100082.77777777778,102185.27777777778,0.7000000000000001
2016-11-02 00:00:00+00:00,9.24102564102566,92.1025641025641,99953.07692307692,102171.53846153848,0.4
2016-11-02 03:00:00+00:00,8.792307692307716,92.07692307692308,99918.20512820513,102143.84615384616,0.4
2016-11-02 06:00:00+00:00,8.538461538461563,91.82051282051282,99916.15384615384,102145.89743589744,0.2
2016-11-02 09:00:00+00:00,10.27894736842108,86.02631578947368,99952.8947368421,102208.68421052632,0.6000000000000001
2016-11-02 12:00:00+00:00,13.146153846153869,74.71794871794872,99910.76923076923,102114.6153846154,0.3
2016-11-02 15:00:00+00:00,13.597435897435926,68.92307692307692,99849.7435897436,102057.94871794872,0.1
2016-11-02 18:00:00+00:00,9.707692307692335,81.07692307692308,99907.94871794872,102137.94871794872,-0.2
2016-11-02 21:00:00+00:00,8.141025641025658,85.43589743589743,99935.1282051282,102174.10256410256,0.0
2016-11-03 00:00:00+00:00,6.64615384615387,86.94871794871794,99940.76923076923,102190.2564102564,0.0
2016-11-03 03:00:00+00:00,4.943589743589767,89.02564102564102,99874.35897435895,102142.56410256412,0.1
2016-11-03 06:00:00+00:00,4.1820512820513045,88.76923076923077,99858.46153846152,102132.82051282052,0.2
2016-11-03 09:00:00+00:00,7.564102564102588,80.53846153846153,99910.51282051284,102157.43589743588,0.5
2016-11-03 12:00:00+00:00,11.730769230769257,63.05128205128205,99798.46153846152,102024.6153846154,0.2
2016-11-03 15:00:00+00:00,12.389743589743617,61.61538461538461,99684.8717948718,101906.41025641024,0.2
2016-11-03 18:00:00+00:00,8.117948717948742,77.74358974358974,99693.33333333331,101940.0,-0.3
2016-11-03 21:00:00+00:00,6.105128205128224,85.38461538461539,99686.41025641024,101945.1282051282,0.0
2016-11-04 00:00:00+00:00,5.271794871794893,88.25641025641026,99606.41025641024,101871.79487179487,0.3
2016-11-04 03:00:00+00:00,4.874358974358993,89.23076923076923,99499.48717948716,101770.2564102564,2.0
2016-11-04 06:00:00+00:00,4.597435897435919,90.94871794871794,99405.64102564105,101681.53846153848,4.2
2016-11-04 09:00:00+00:00,8.064102564102589,84.64102564102564,99366.66666666669,101618.97435897436,6.700000000000001
2016-11-04 12:00:00+00:00,12.161538461538486,73.64102564102564,99209.7435897436,101438.71794871795,7.0
2016-11-04 15:00:00+00:00,12.494871794871822,75.51282051282051,99018.46153846152,101258.97435897436,19.1
2016-11-04 18:00:00+00:00,10.869230769230793,83.82051282051282,98943.33333333331,101194.6153846154,20.599999999999987
2016-11-04 21:00:00+00:00,10.451282051282076,87.48717948717949,98807.69230769233,101065.1282051282,28.0
2016-11-05 00:00:00+00:00,10.29743589743592,90.28205128205128,98645.89743589744,100912.05128205128,42.6
2016-11-05 03:00:00+00:00,9.900000000000022,91.84615384615384,98425.89743589744,100703.84615384616,61.79999999999998
2016-11-05 06:00:00+00:00,9.623076923076944,91.17948717948718,98290.51282051284,100553.07692307692,66.30000000000003
2016-11-05 09:00:00+00:00,10.474358974359,89.15384615384616,98320.76923076923,100604.8717948718,57.8
2016-11-05 12:00:00+00:00,11.60769230769233,81.02564102564102,98338.71794871795,100605.3846153846,36.6
2016-11-05 15:00:00+00:00,10.73846153846156,80.17948717948718,98320.51282051284,100602.82051282052,43.3
2016-11-05 18:00:00+00:00,8.664102564102585,85.15384615384616,98400.2564102564,100698.71794871795,34.49999999999999
2016-11-05 21:00:00+00:00,7.72307692307694,86.46153846153847,98453.84615384616,100763.07692307692,24.9
2016-11-06 00:00:00+00:00,6.797435897435924,88.17948717948718,98458.71794871795,100773.33333333331,18.9
2016-11-06 03:00:00+00:00,5.88717948717951,87.41025641025641,98399.7435897436,100726.92307692308,7.700000000000002
2016-11-06 06:00:00+00:00,5.276923076923102,87.17948717948718,98376.66666666669,100708.20512820513,5.9
2016-11-06 09:00:00+00:00,6.743589743589767,82.41025641025641,98438.97435897436,100757.17948717948,7.100000000000003
2016-11-06 12:00:00+00:00,8.715384615384643,69.76923076923077,98405.64102564105,100714.35897435895,3.7000000000000006
2016-11-06 15:00:00+00:00,8.379487179487201,66.56410256410257,98386.41025641024,100696.15384615384,12.599999999999998
2016-11-06 18:00:00+00:00,5.671794871794891,78.28205128205128,98476.92307692308,100797.17948717948,10.000000000000004
2016-11-06 21:00:00+00:00,4.4179487179487404,84.92307692307692,98540.0,100863.58974358976,12.6
2016-11-07 00:00:00+00:00,3.820512820512844,86.71794871794872,98590.51282051284,100914.6153846154,9.1
2016-11-07 03:00:00+00:00,3.176923076923098,88.66666666666667,98572.30769230767,100898.71794871795,18.2
2016-11-07 06:00:00+00:00,2.8736842105263425,89.57894736842105,98575.0,100955.0,15.6
2016-11-07 09:00:00+00:00,5.435897435897459,82.12820512820512,98762.82051282052,101069.48717948716,12.6
2016-11-07 12:00:00+00:00,7.700000000000023,70.48717948717949,98792.05128205128,101088.46153846152,1.6
2016-11-07 15:00:00+00:00,7.953846153846175,67.2051282051282,98795.64102564105,101095.3846153846,6.000000000000001
2016-11-07 18:00:00+00:00,5.707692307692332,77.07692307692308,98903.33333333331,101216.41025641024,6.500000000000002
2016-11-07 21:00:00+00:00,4.753846153846177,81.71794871794872,98983.58974358976,101300.2564102564,5.8
2016-11-08 00:00:00+00:00,4.225641025641051,83.58974358974359,98993.07692307692,101314.10256410256,3.6
2016-11-08 03:00:00+00:00,3.8179487179487377,84.84615384615384,98968.46153846152,101290.51282051284,1.7999999999999998
2016-11-08 06:00:00+00:00,3.700000000000024,85.53846153846153,99004.8717948718,101326.15384615384,3.3000000000000007
2016-11-08 09:00:00+00:00,5.605555555555573,81.55555555555556,99341.11111111112,101480.0,1.6
2016-11-08 12:00:00+00:00,7.658974358974385,68.76923076923077,99108.20512820513,101405.64102564105,0.9
2016-11-08 15:00:00+00:00,7.625641025641044,68.87179487179488,99063.07692307692,101357.69230769233,3.0
2016-11-08 18:00:00+00:00,5.935897435897457,79.38461538461539,99047.94871794872,101345.89743589744,7.300000000000002
2016-11-08 21:00:00+00:00,5.702777777777803,84.47222222222223,99070.27777777778,101228.05555555556,15.5
2016-11-09 00:00:00+00:00,5.612820512820534,88.17948717948718,98633.33333333331,100924.6153846154,45.29999999999999
2016-11-09 03:00:00+00:00,5.692307692307716,87.61538461538461,98326.66666666669,100622.05128205128,63.49999999999999
2016-11-09 06:00:00+00:00,6.4743589743589975,83.84615384615384,98273.33333333331,100565.89743589744,72.89999999999999
2016-11-09 09:00:00+00:00,7.512820512820533,81.2051282051282,98465.3846153846,100751.79487179487,54.99999999999999
2016-11-09 12:00:00+00:00,9.002564102564126,76.66666666666667,98573.33333333331,100856.41025641024,32.19999999999999
2016-11-09 15:00:00+00:00,9.584615384615406,75.41025641025641,98730.2564102564,101003.58974358976,31.7
2016-11-09 18:00:00+00:00,8.761538461538484,79.53846153846153,98952.05128205128,101221.53846153848,14.400000000000004
2016-11-09 21:00:00+00:00,8.430769230769254,82.17948717948718,99081.28205128205,101346.15384615384,27.699999999999992
2016-11-10 00:00:00+00:00,8.151282051282076,84.58974358974359,99142.82051282052,101408.20512820513,19.199999999999992
2016-11-10 03:00:00+00:00,8.048717948717968,85.64102564102564,99110.2564102564,101374.6153846154,11.100000000000003
2016-11-10 06:00:00+00:00,8.141025641025664,86.87179487179488,99128.71794871795,101391.02564102564,16.9
2016-11-10 09:00:00+00:00,9.466666666666686,85.15384615384616,99227.43589743588,101478.71794871795,15.200000000000005
2016-11-10 12:00:00+00:00,11.115384615384638,79.51282051282051,99201.02564102564,101445.89743589744,17.700000000000003
2016-11-10 15:00:00+00:00,11.06923076923079,80.0,99159.7435897436,101407.17948717948,28.099999999999994
2016-11-10 18:00:00+00:00,10.076923076923103,84.23076923076923,99229.7435897436,101479.48717948716,31.599999999999994
2016-11-10 21:00:00+00:00,9.469230769230789,85.53846153846153,99302.56410256412,101555.1282051282,26.499999999999996
2016-11-11 00:00:00+00:00,9.12820512820515,85.07692307692308,99363.33333333331,101617.69230769233,22.499999999999996
2016-11-11 03:00:00+00:00,8.561538461538486,86.2051282051282,99414.10256410256,101679.23076923077,19.6
2016-11-11 06:00:00+00:00,7.902564102564126,85.94871794871794,99573.07692307692,101846.41025641024,9.6
2016-11-11 09:00:00+00:00,8.725641025641046,81.82051282051282,99779.7435897436,102047.17948717948,8.600000000000001
2016-11-11 12:00:00+00:00,10.387179487179507,67.76923076923077,99872.05128205128,102129.23076923077,3.6999999999999993
2016-11-11 15:00:00+00:00,10.158974358974383,64.7948717948718,99948.20512820513,102205.3846153846,7.200000000000003
2016-11-11 18:00:00+00:00,7.182051282051303,78.7948717948718,100050.76923076923,102315.89743589744,3.1
2016-11-11 21:00:00+00:00,5.682051282051303,84.0,100097.69230769233,102368.97435897436,4.1
2016-11-12 00:00:00+00:00,4.982051282051309,85.43589743589743,100045.89743589744,102324.6153846154,0.4
2016-11-12 03:00:00+00:00,4.3846153846154055,87.58974358974359,99938.20512820513,102222.56410256412,8.9
2016-11-12 06:00:00+00:00,4.235897435897457,88.84615384615384,99856.66666666669,102142.30769230767,22.7
2016-11-12 09:00:00+00:00,6.24358974358977,85.64102564102564,99846.15384615384,102113.07692307692,21.3
2016-11-12 12:00:00+00:00,9.284615384615403,75.23076923076923,99764.35897435895,102012.05128205128,13.3
2016-11-12 15:00:00+00:00,9.771794871794896,75.58974358974359,99696.41025641024,101940.76923076923,11.4
2016-11-12 18:00:00+00:00,7.684615384615413,85.8974358974359,99768.71794871795,102024.35897435895,13.6
2016-11-12 21:00:00+00:00,7.333333333333355,88.64102564102564,99842.56410256412,102098.46153846152,9.2
2016-11-13 00:00:00+00:00,7.425641025641046,88.33333333333333,99875.3846153846,102127.94871794872,6.900000000000005
2016-11-13 03:00:00+00:00,7.682051282051302,89.1025641025641,99894.6153846154,102148.46153846152,4.1000000000000005
2016-11-13 06:00:00+00:00,7.630769230769252,89.8974358974359,99971.28205128205,102225.3846153846,10.3
2016-11-13 09:00:00+00:00,8.897435897435924,86.71794871794872,100147.94871794872,102391.28205128205,9.000000000000002
2016-11-13 12:00:00+00:00,10.784615384615403,78.02564102564102,100189.23076923077,102426.92307692308,7.899999999999999
2016-11-13 15:00:00+00:00,10.625641025641048,77.66666666666667,100240.0,102482.30769230767,4.5
2016-11-13 18:00:00+00:00,8.861538461538478,84.07692307692308,100386.92307692308,102634.8717948718,5.900000000000001
2016-11-13 21:00:00+00:00,7.98461538461541,87.17948717948718,100518.46153846152,102767.43589743588,3.7
2016-11-14 00:00:00+00:00,7.197368421052651,88.60526315789474,100531.05263157896,102822.36842105264,3.9
2016-11-14 03:00:00+00:00,6.217948717948739,90.66666666666669,100601.28205128205,102857.43589743588,6.6000000000000005
2016-11-14 06:00:00+00:00,5.8820512820513,90.25641025641026,100703.84615384616,102961.79487179487,3.8
2016-11-14 09:00:00+00:00,6.974358974358995,86.97435897435898,100880.51282051284,103125.1282051282,-0.1
2016-11-14 12:00:00+00:00,9.034210526315809,76.94736842105263,100952.8947368421,103131.84210526316,0.2
2016-11-14 15:00:00+00:00,9.202564102564128,75.1025641025641,100851.02564102564,103084.6153846154,0.2
2016-11-14 18:00:00+00:00,7.448717948717967,82.97435897435898,100888.46153846152,103129.7435897436,-0.4
2016-11-14 21:00:00+00:00,6.771794871794898,86.25641025641026,100924.35897435895,103166.41025641024,2.3000000000000003
2016-11-15 00:00:00+00:00,6.33846153846156,89.25641025641026,100900.76923076923,103145.89743589744,1.4999999999999998
2016-11-15 03:00:00+00:00,6.189743589743612,90.0,100837.94871794872,103085.64102564105,0.8
2016-11-15 06:00:00+00:00,6.125641025641046,90.66666666666669,100844.10256410256,103091.02564102564,3.2000000000000006
2016-11-15 09:00:00+00:00,7.848717948717972,87.51282051282051,100937.94871794872,103169.23076923077,3.8
2016-11-15 12:00:00+00:00,10.369230769230793,78.84615384615384,100851.79487179487,103072.82051282052,0.5000000000000002
2016-11-15 15:00:00+00:00,11.046153846153867,78.66666666666667,100769.7435897436,102983.84615384616,1.7999999999999996
2016-11-15 18:00:00+00:00,9.623076923076953,86.2051282051282,100767.94871794872,102988.20512820513,0.5
2016-11-15 21:00:00+00:00,9.179487179487204,88.92307692307692,100730.51282051284,102949.7435897436,3.2000000000000006
2016-11-16 00:00:00+00:00,8.797435897435916,90.25641025641026,100626.41025641024,102848.71794871795,1.0
2016-11-16 03:00:00+00:00,8.56923076923079,91.23076923076924,100488.46153846152,102715.1282051282,3.7
2016-11-16 06:00:00+00:00,8.382051282051306,91.76923076923076,100360.76923076923,102591.53846153848,5.2
2016-11-16 09:00:00+00:00,9.989743589743613,88.1025641025641,100317.17948717948,102538.20512820513,9.500000000000002
2016-11-16 12:00:00+00:00,11.907692307692331,82.66666666666667,100155.1282051282,102368.46153846152,4.0
2016-11-16 15:00:00+00:00,12.082051282051308,83.3076923076923,100018.97435897436,102236.41025641024,3.1
2016-11-16 18:00:00+00:00,10.717948717948742,88.28205128205128,99956.66666666669,102182.30769230767,4.8
2016-11-16 21:00:00+00:00,10.266666666666689,89.58974358974359,99881.02564102564,102107.43589743588,4.9
2016-11-17 00:00:00+00:00,9.753846153846178,90.97435897435898,99736.15384615384,101968.97435897436,9.200000000000005
2016-11-17 03:00:00+00:00,9.48461538461541,90.94871794871794,99571.02564102564,101806.66666666669,14.3
2016-11-17 06:00:00+00:00,8.948717948717972,91.07692307692308,99462.30769230767,101701.79487179487,10.6
2016-11-17 09:00:00+00:00,10.482051282051303,86.71794871794872,99413.84615384616,101642.05128205128,6.500000000000002
2016-11-17 12:00:00+00:00,13.173684210526334,76.34210526315789,99148.68421052632,101406.31578947368,5.100000000000001
2016-11-17 15:00:00+00:00,13.161538461538484,77.25641025641026,98987.43589743588,101208.71794871795,4.0
2016-11-17 18:00:00+00:00,11.061538461538484,85.58974358974359,98841.02564102564,101072.56410256412,19.3
2016-11-17 21:00:00+00:00,10.641025641025664,85.82051282051282,98733.84615384616,100963.84615384616,6.600000000000001
2016-11-18 00:00:00+00:00,10.141025641025662,85.71794871794872,98575.3846153846,100810.51282051284,20.6
2016-11-18 03:00:00+00:00,9.792307692307716,84.48717948717949,98451.02564102564,100691.53846153848,22.3
2016-11-18 06:00:00+00:00,9.415384615384635,84.35897435897436,98459.23076923077,100702.82051282052,42.899999999999984
2016-11-18 09:00:00+00:00,9.979487179487196,81.56410256410257,98562.30769230767,100800.2564102564,32.2
2016-11-18 12:00:00+00:00,11.300000000000026,73.92307692307692,98608.46153846152,100842.82051282052,21.700000000000003
2016-11-18 15:00:00+00:00,10.307692307692326,76.71794871794872,98632.05128205128,100877.17948717948,25.499999999999996
2016-11-18 18:00:00+00:00,8.989743589743613,82.8974358974359,98706.92307692308,100958.97435897436,19.9
2016-11-18 21:00:00+00:00,8.341025641025666,84.48717948717949,98754.10256410256,101014.6153846154,15.300000000000004
2016-11-19 00:00:00+00:00,8.05384615384618,86.17948717948718,98738.46153846152,101005.64102564105,25.79999999999999
2016-11-19 03:00:00+00:00,7.525641025641048,86.58974358974359,98734.10256410256,101012.30769230767,23.7
2016-11-19 06:00:00+00:00,6.743589743589766,86.41025641025641,98868.71794871795,101148.20512820513,26.999999999999996
2016-11-19 09:00:00+00:00,7.820512820512845,80.3076923076923,99018.20512820513,101285.64102564105,9.700000000000005
2016-11-19 12:00:00+00:00,10.251282051282075,67.48717948717949,98924.8717948718,101180.2564102564,4.7
2016-11-19 15:00:00+00:00,10.102564102564124,65.66666666666667,98722.56410256412,100981.02564102564,4.0
2016-11-19 18:00:00+00:00,7.747368421052652,78.13157894736842,98577.8947368421,100779.73684210528,15.2
2016-11-19 21:00:00+00:00,7.548717948717972,80.53846153846153,98220.76923076923,100491.02564102564,25.7
2016-11-20 00:00:00+00:00,8.338461538461564,77.33333333333333,97929.7435897436,100191.79487179487,16.799999999999994
2016-11-20 03:00:00+00:00,9.274358974358996,74.7948717948718,97735.64102564105,99985.89743589744,16.299999999999997
2016-11-20 06:00:00+00:00,9.53589743589746,77.38461538461539,97784.10256410256,100033.84615384616,21.2
2016-11-20 09:00:00+00:00,11.200000000000026,73.33333333333333,97941.53846153848,100175.1282051282,7.1000000000000005
2016-11-20 12:00:00+00:00,13.881578947368448,67.15789473684211,97905.26315789472,100160.52631578948,4.199999999999999
2016-11-20 15:00:00+00:00,13.817948717948736,70.71794871794872,97897.94871794872,100117.94871794872,10.4
2016-11-20 18:00:00+00:00,12.38684210526318,78.78947368421052,97851.31578947368,100097.8947368421,34.8
2016-11-20 21:00:00+00:00,12.128947368421075,81.55263157894737,97817.8947368421,100067.1052631579,31.399999999999995
2016-11-21 00:00:00+00:00,12.305263157894762,82.60526315789474,97711.57894736844,99963.42105263156,30.899999999999988
2016-11-21 03:00:00+00:00,12.507894736842127,81.78947368421052,97506.84210526316,99762.1052631579,29.099999999999994
2016-11-21 06:00:00+00:00,12.402702702702726,81.89189189189189,97321.08108108108,99620.0,27.9
2016-11-21 09:00:00+00:00,12.748717948717973,81.58974358974359,97414.10256410256,99649.48717948716,44.400000000000006
2016-11-21 12:00:00+00:00,13.979487179487196,75.82051282051282,97447.94871794872,99678.20512820513,50.2
2016-11-21 15:00:00+00:00,13.635897435897464,75.6923076923077,97497.43589743588,99734.6153846154,37.2
2016-11-21 18:00:00+00:00,12.274358974358996,80.17948717948718,97643.58974358976,99888.71794871795,37.8
2016-11-21 21:00:00+00:00,11.182051282051312,83.12820512820512,97841.53846153848,100088.71794871795,33.2
2016-11-22 00:00:00+00:00,10.412820512820536,83.48717948717949,98067.17948717948,100320.0,32.8
2016-11-22 03:00:00+00:00,9.800000000000027,85.38461538461539,98231.28205128205,100490.51282051284,49.400000000000006
2016-11-22 06:00:00+00:00,9.32307692307695,87.33333333333333,98407.17948717948,100665.89743589744,30.399999999999995
2016-11-22 09:00:00+00:00,10.03589743589746,87.6923076923077,98640.2564102564,100904.35897435895,32.2
2016-11-22 12:00:00+00:00,11.464102564102587,81.48717948717949,98678.20512820513,100920.76923076923,53.7
2016-11-22 15:00:00+00:00,11.470000000000024,81.125,98758.75,100985.5,24.899999999999995
2016-11-22 18:00:00+00:00,10.01000000000002,87.1,98869.75,101100.75,32.3
2016-11-22 21:00:00+00:00,9.545000000000025,89.125,98944.25,101178.0,43.3
2016-11-23 00:00:00+00:00,9.337500000000023,89.775,98964.0,101201.25,53.3
2016-11-23 03:00:00+00:00,9.13000000000002,90.875,98963.75,101202.25,35.099999999999994
2016-11-23 06:00:00+00:00,9.110000000000024,91.375,98958.5,101195.75,16.5
2016-11-23 09:00:00+00:00,10.000000000000025,89.05,99003.75,101230.5,10.5
2016-11-23 12:00:00+00:00,11.96000000000002,82.825,98905.5,101126.75,3.9000000000000017
2016-11-23 15:00:00+00:00,12.255000000000022,83.1,98805.25,101024.5,6.4
2016-11-23 18:00:00+00:00,11.86500000000002,84.225,98820.75,101044.75,20.79999999999999
2016-11-23 21:00:00+00:00,11.56750000000002,84.675,98820.25,101046.5,59.6
2016-11-24 00:00:00+00:00,11.002500000000015,85.725,98788.25,101025.25,37.2
2016-11-24 03:00:00+00:00,10.45750000000002,86.75,98764.0,101001.5,79.10000000000002
2016-11-24 06:00:00+00:00,10.052500000000023,86.175,98841.75,101081.25,44.6
2016-11-24 09:00:00+00:00,10.465000000000025,86.2,99001.0,101235.5,37.7
2016-11-24 12:00:00+00:00,12.08000000000002,79.325,99014.0,101243.75,6.8
2016-11-24 15:00:00+00:00,11.81250000000002,79.85,98994.5,101226.5,8.000000000000002
2016-11-24 18:00:00+00:00,10.27500000000002,86.45,99081.75,101326.25,23.5
2016-11-24 21:00:00+00:00,9.532500000000022,89.325,99071.5,101329.0,31.1
